"","year","momed","sphere","variable","val","prop","prop_low","prop_upp"
"244",1983,"SOME COLLEGE","Public","lead","Feminist",0.900065316892029,0.871859366418492,0.928271267365566
"245",1983,"SOME COLLEGE","Family","hdecide","Conventional",0.330530399673066,0.28387199535956,0.377188803986572
"246",1983,"SOME COLLEGE","Family","hdecide","Feminist",0.669469600326934,0.622811196013428,0.71612800464044
"247",1983,"SOME COLLEGE","Family","home","Conventional",0.532331809515627,0.481797617367448,0.582866001663806
"248",1983,"SOME COLLEGE","Family","home","Feminist",0.467668190484373,0.417133998336194,0.518202382632552
"249",1983,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.177344951056843,0.142453910534653,0.212235991579032
"250",1983,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.822655048943157,0.787764008420968,0.857546089465347
"251",1983,"COMPLETED COLLEGE","Public","lead","Conventional",0.11942593440308,0.0908032655666701,0.14804860323949
"252",1983,"COMPLETED COLLEGE","Public","lead","Feminist",0.88057406559692,0.85195139676051,0.90919673443333
"253",1983,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.370780856897614,0.32745213425244,0.414109579542788
"254",1983,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.629219143102386,0.585890420457212,0.67254786574756
"255",1983,"COMPLETED COLLEGE","Family","home","Conventional",0.531522295289242,0.487708833550441,0.575335757028044
"256",1983,"COMPLETED COLLEGE","Family","home","Feminist",0.468477704710758,0.424664242971956,0.512291166449559
"257",1984,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.196671709820223,0.152850643040991,0.240492776599456
"258",1984,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.803328290179777,0.759507223400544,0.847149356959009
"259",1984,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.15809379834286,0.117740434571148,0.198447162114572
"260",1984,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.84190620165714,0.801552837885428,0.882259565428852
"261",1984,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.369742198002834,0.318205422469885,0.421278973535784
"262",1984,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.630257801997166,0.578721026464216,0.681794577530115
"263",1984,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.571104388033537,0.51682873036182,0.625380045705253
"264",1984,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.428895611966463,0.374619954294747,0.48317126963818
"265",1984,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.19695405289065,0.170117932846353,0.223790172934947
"266",1984,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.80304594710935,0.776209827065053,0.829882067153647
"267",1984,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.115642746090538,0.0947362280581659,0.13654926412291
"268",1984,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.884357253909462,0.86345073587709,0.905263771941834
"269",1984,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.374293059386224,0.343170361896116,0.405415756876331
"270",1984,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.625706940613776,0.594584243123669,0.656829638103884
"271",1984,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.599122354264454,0.567526852585806,0.630717855943102
"272",1984,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.400877645735546,0.369282144056898,0.432473147414194
"273",1984,"SOME COLLEGE","Public","jobopp","Conventional",0.182926828631529,0.144357414702966,0.221496242560091
"274",1984,"SOME COLLEGE","Public","jobopp","Feminist",0.817073171368471,0.778503757439909,0.855642585297034
"275",1984,"SOME COLLEGE","Public","lead","Conventional",0.137195121201064,0.101650277847356,0.172739964554773
"276",1984,"SOME COLLEGE","Public","lead","Feminist",0.862804878798936,0.827260035445227,0.898349722152644
"277",1984,"SOME COLLEGE","Family","hdecide","Conventional",0.337874659419131,0.292789412305613,0.38295990653265
"278",1984,"SOME COLLEGE","Family","hdecide","Feminist",0.662125340580869,0.61704009346735,0.707210587694387
"279",1984,"SOME COLLEGE","Family","home","Conventional",0.540853658556309,0.490808070176055,0.590899246936562
"280",1984,"SOME COLLEGE","Family","home","Feminist",0.459146341443691,0.409100753063438,0.509191929823945
"281",1984,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.146678966898811,0.116154598153838,0.177203335643784
"282",1984,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.853321033101189,0.822796664356216,0.883845401846162
"283",1984,"COMPLETED COLLEGE","Public","lead","Conventional",0.108856088834969,0.0811921824595878,0.136519995210351
"284",1984,"COMPLETED COLLEGE","Public","lead","Feminist",0.891143911165031,0.863480004789649,0.918807817540412
"285",1984,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.32980332817906,0.28771221257246,0.371894443785659
"286",1984,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.67019667182094,0.628105556214341,0.71228778742754
"287",1984,"COMPLETED COLLEGE","Family","home","Conventional",0.484778597894825,0.441826509041779,0.527730686747871
"288",1984,"COMPLETED COLLEGE","Family","home","Feminist",0.515221402105175,0.472269313252129,0.558173490958221
"289",1985,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.209495100534548,0.163517970863855,0.255472230205241
"290",1985,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.790504899465452,0.744527769794759,0.836482029136145
"291",1985,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.159758853892794,0.117037763516277,0.20247994426931
"292",1985,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.840241146107206,0.79752005573069,0.882962236483723
"293",1985,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.362420831669037,0.310815248180913,0.414026415157161
"294",1985,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.637579168330963,0.585973584842839,0.689184751819087
"295",1985,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.517709117221838,0.462888403532204,0.572529830911471
"296",1985,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.482290882778163,0.427470169088529,0.537111596467796
"297",1985,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.184731123122862,0.158927699465812,0.210534546779912
"298",1985,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.815268876877138,0.789465453220088,0.841072300534188
"299",1985,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.14711618851802,0.123500694804551,0.17073168223149
"300",1985,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.85288381148198,0.82926831776851,0.876499305195449
"301",1985,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.367102396769373,0.335482497890835,0.398722295647912
"302",1985,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.632897603230627,0.601277704352088,0.664517502109165
"303",1985,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.574533296269744,0.54103543008942,0.608031162450069
"304",1985,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.425466703730256,0.391968837549931,0.45896456991058
"305",1985,"SOME COLLEGE","Public","jobopp","Conventional",0.147935780227265,0.113369369863492,0.182502190591037
"306",1985,"SOME COLLEGE","Public","jobopp","Feminist",0.852064219772735,0.817497809408963,0.886630630136508
"307",1985,"SOME COLLEGE","Public","lead","Conventional",0.0951834863994879,0.0675624343620147,0.122804538436961
"308",1985,"SOME COLLEGE","Public","lead","Feminist",0.904816513600512,0.877195461563039,0.932437565637985
"309",1985,"SOME COLLEGE","Family","hdecide","Conventional",0.305444887972303,0.258513340066996,0.352376435877611
"310",1985,"SOME COLLEGE","Family","hdecide","Feminist",0.694555112027697,0.64762356412239,0.741486659933004
"311",1985,"SOME COLLEGE","Family","home","Conventional",0.474770642855065,0.426114254137502,0.523427031572627
"312",1985,"SOME COLLEGE","Family","home","Feminist",0.525229357144935,0.476572968427373,0.573885745862498
"313",1985,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.145306858451209,0.115576939223877,0.17503677767854
"314",1985,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.854693141548791,0.82496322232146,0.884423060776123
"315",1985,"COMPLETED COLLEGE","Public","lead","Conventional",0.12454873612272,0.0962724390156316,0.152825033229809
"316",1985,"COMPLETED COLLEGE","Public","lead","Feminist",0.875451263877279,0.847174966770191,0.903727560984368
"317",1985,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.315723270495055,0.276391434080909,0.3550551069092
"318",1985,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.684276729504945,0.6449448930908,0.723608565919091
"319",1985,"COMPLETED COLLEGE","Family","home","Conventional",0.444494584998533,0.402976613690298,0.486012556306768
"320",1985,"COMPLETED COLLEGE","Family","home","Feminist",0.555505415001467,0.513987443693232,0.597023386309702
"321",1986,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.138289368222725,0.0989478379866466,0.177630898458803
"322",1986,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.861710631777275,0.822369101541197,0.901052162013353
"323",1986,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.122302158193401,0.0869291219885763,0.157675194398225
"324",1986,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.877697841806599,0.842324805601775,0.913070878011424
"325",1986,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.379456708776092,0.319392260302368,0.439521157249815
"326",1986,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.620543291223909,0.560478842750185,0.680607739697632
"327",1986,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.545163868908558,0.485448799141853,0.604878938675263
"328",1986,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.454836131091442,0.395121061324737,0.514551200858147
"329",1986,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.173600718787268,0.146226702358279,0.200974735216256
"330",1986,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.826399281212732,0.799025264783744,0.853773297641721
"331",1986,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.107752170333018,0.0854068260722879,0.130097514593748
"332",1986,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.892247829666982,0.869902485406252,0.914593173927712
"333",1986,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.364394592308802,0.329741670073151,0.399047514544452
"334",1986,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.635605407691199,0.600952485455548,0.670258329926849
"335",1986,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.510625562009712,0.474263325708093,0.546987798311332
"336",1986,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.489374437990288,0.453012201688668,0.525736674291907
"337",1986,"SOME COLLEGE","Public","jobopp","Conventional",0.173989454256053,0.133909720459245,0.214069188052861
"338",1986,"SOME COLLEGE","Public","jobopp","Feminist",0.826010545743947,0.785930811947139,0.866090279540755
"339",1986,"SOME COLLEGE","Public","lead","Conventional",0.120093730983968,0.0851342827631616,0.155053179204775
"340",1986,"SOME COLLEGE","Public","lead","Feminist",0.879906269016032,0.844946820795226,0.914865717236838
"341",1986,"SOME COLLEGE","Family","hdecide","Conventional",0.330769230092262,0.281754790837379,0.379783669347144
"342",1986,"SOME COLLEGE","Family","hdecide","Feminist",0.669230769907738,0.620216330652856,0.718245209162621
"343",1986,"SOME COLLEGE","Family","home","Conventional",0.468658464227387,0.41802933232587,0.519287596128903
"344",1986,"SOME COLLEGE","Family","home","Feminist",0.531341535772613,0.480712403871097,0.58197066767413
"345",1986,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.113468180597396,0.085039838633226,0.141896522561565
"346",1986,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.886531819402604,0.858103477438435,0.914960161366774
"347",1986,"COMPLETED COLLEGE","Public","lead","Conventional",0.0981746426730049,0.07093277565385,0.12541650969216
"348",1986,"COMPLETED COLLEGE","Public","lead","Feminist",0.901825357326995,0.87458349030784,0.92906722434615
"349",1986,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.283507723253914,0.243513675509008,0.32350177099882
"350",1986,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.716492276746086,0.67649822900118,0.756486324490992
"351",1986,"COMPLETED COLLEGE","Family","home","Conventional",0.441539221281019,0.396575119639121,0.486503322922917
"352",1986,"COMPLETED COLLEGE","Family","home","Feminist",0.558460778718981,0.513496677077083,0.603424880360879
"353",1987,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.179352580807547,0.132751546644042,0.225953614971052
"354",1987,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.820647419192453,0.774046385028948,0.867248453355959
"355",1987,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.088363954667954,0.0560432539986445,0.120684655337264
"356",1987,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.911636045332046,0.879315344662737,0.943956746001355
"357",1987,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.368836293555702,0.305402517612708,0.432270069498695
"358",1987,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.631163706444298,0.567729930501305,0.694597482387292
"359",1987,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.58092738376006,0.520670540216558,0.641184227303561
"360",1987,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.41907261623994,0.358815772696439,0.479329459783442
"361",1987,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.142510611723761,0.117061116651378,0.167960106796145
"362",1987,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.857489388276239,0.832039893203855,0.882938883348622
"363",1987,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.119163128541846,0.0940714214477186,0.144254835635973
"364",1987,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.880836871458154,0.855745164364027,0.905928578552281
"365",1987,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.352193645609948,0.318170799193925,0.386216492025971
"366",1987,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.647806354390052,0.613783507974029,0.681829200806075
"367",1987,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.478775014588155,0.442046855387889,0.515503173788422
"368",1987,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.521224985411845,0.484496826211578,0.557953144612111
"369",1987,"SOME COLLEGE","Public","jobopp","Conventional",0.126131221217448,0.0925746968119771,0.159687745622919
"370",1987,"SOME COLLEGE","Public","jobopp","Feminist",0.873868778782552,0.840312254377081,0.907425303188023
"371",1987,"SOME COLLEGE","Public","lead","Conventional",0.0967194570337872,0.066974331636136,0.126464582431438
"372",1987,"SOME COLLEGE","Public","lead","Feminist",0.903280542966213,0.873535417568562,0.933025668363864
"373",1987,"SOME COLLEGE","Family","hdecide","Conventional",0.318067437259333,0.273474611696621,0.362660262822045
"374",1987,"SOME COLLEGE","Family","hdecide","Feminist",0.681932562740667,0.637339737177955,0.726525388303379
"375",1987,"SOME COLLEGE","Family","home","Conventional",0.470022623030315,0.421178140318495,0.518867105742135
"376",1987,"SOME COLLEGE","Family","home","Feminist",0.529977376969685,0.481132894257865,0.578821859681505
"377",1987,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.12734944402091,0.100632735002118,0.154066153039703
"378",1987,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.872650555979089,0.845933846960297,0.899367264997882
"379",1987,"COMPLETED COLLEGE","Public","lead","Conventional",0.0878404295936091,0.0654423488504992,0.110238510336719
"380",1987,"COMPLETED COLLEGE","Public","lead","Feminist",0.912159570406391,0.889761489663281,0.934557651149501
"381",1987,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.303871724956953,0.265839743098521,0.341903706815386
"382",1987,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.696128275043047,0.658096293184614,0.734160256901479
"383",1987,"COMPLETED COLLEGE","Family","home","Conventional",0.440736478892525,0.399543470566971,0.48192948721808
"384",1987,"COMPLETED COLLEGE","Family","home","Feminist",0.559263521107475,0.51807051278192,0.60045652943303
"385",1988,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.143892339697173,0.096584698297653,0.191199981096693
"386",1988,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.856107660302827,0.808800018903307,0.903415301702347
"387",1988,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.0962732916961573,0.0588373123511141,0.1337092710412
"388",1988,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.903726708303843,0.8662907289588,0.941162687648886
"389",1988,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.3752711492801,0.311671899012411,0.438870399547789
"390",1988,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.6247288507199,0.561129600452211,0.688328100987589
